t,x,y,z,vx,vy,vz,mu,mu_avg,Bmag
9.20000000,4.59402422,0.47844936,-0.97550230,-1.00653135,0.37731403,0.30743197,0.0575375531,0.0559146727,10.09574211
9.40000000,4.45144072,0.36450641,-0.94039109,0.05124867,-1.07249364,-0.31163450,0.0525374020,0.0564667312,11.16648220
9.60000000,4.56118171,0.31643947,-1.08068036,0.44885721,0.77903426,-0.66454293,0.0581571976,0.0562148590,10.38048917
9.80000000,4.49529437,0.49131679,-1.08696601,-0.94567206,0.28164139,0.52570572,0.0569763087,0.0559525508,10.72382316
10.00000000,4.39012484,0.35710453,-1.03107467,0.31246768,-1.01645736,-0.34519796,0.0530962526,0.0562714570,11.61370325
10.20000000,4.51548014,0.35431871,-1.16091164,0.31653452,0.98048407,-0.43409611,0.0584944341,0.0561563639,10.64847949
10.40000000,4.42806032,0.50700199,-1.10943956,-0.85661763,-0.10245776,0.71111929,0.0558493021,0.0559942782,11.18761808
10.60000000,4.39210463,0.34047155,-1.06418782,0.68753170,-0.74056186,-0.47838209,0.0538538022,0.0561078889,11.59769350
10.80000000,4.52422298,0.41012676,-1.16711762,0.09090481,1.11248106,-0.06405271,0.0589263890,0.0562044667,10.55345927
11.00000000,4.41857456,0.51505981,-1.06023011,-0.65426729,-0.51007610,0.74949096,0.0546193687,0.0560568286,11.26764129
11.20000000,4.45439934,0.34212668,-1.03279912,0.93777568,-0.38189916,-0.47403491,0.0546605026,0.0559957119,11.13389705
11.40000000,4.58348434,0.46211485,-1.09260895,-0.05345802,1.09290159,0.22953700,0.0593257315,0.0562693953,10.14748725
11.60000000,4.47501452,0.53190460,-0.95668488,-0.49960993,-0.66344431,0.74847183,0.0537984297,0.0561184815,10.86875025
11.80000000,4.54550151,0.36518539,-0.91783814,1.04478126,-0.27022575,-0.29221259,0.0547753535,0.0559271723,10.49980612
12.00000000,4.68954103,0.48988797,-0.94296987,0.02724029,1.07542443,0.30446356,0.0600299103,0.0563630267,9.49950804
12.20000000,4.58680865,0.57827359,-0.80426972,-0.59493572,-0.47692950,0.81765966,0.0540187322,0.0562150830,10.09512777
12.40000000,4.62430115,0.41108099,-0.71699388,0.97635164,-0.54390389,0.02972048,0.0533221103,0.0559487356,9.97809222
12.60000000,4.80883381,0.48072967,-0.71359188,0.41726576,1.01239752,0.22564941,0.0605956778,0.0563433026,8.84760175
12.80000000,4.74724979,0.63470228,-0.60155775,-0.77827527,0.11806896,0.79392968,0.0567838835,0.0564018732,9.09544234
13.00000000,4.67441618,0.51156484,-0.46384779,0.39364688,-0.93975695,0.46029974,0.0507133069,0.0562931109,9.61484881
13.20000000,4.85633792,0.45207594,-0.40508220,0.95783201,0.51608306,0.25727961,0.0583205287,0.0560639440,8.61770869
13.40000000,4.91394692,0.62996961,-0.32412512,-0.46277612,0.84395327,0.56882137,0.0614190182,0.0566843147,8.22366591
13.60000000,4.75920701,0.65747721,-0.19533744,-0.64763710,-0.64149148,0.64732634,0.0522954036,0.0564885177,9.01731118
13.80000000,4.78515085,0.49385844,-0.08009201,0.85749823,-0.49439931,0.51984851,0.0521678922,0.0562697147,8.98278110
14.00000000,4.95167326,0.55097224,0.02261058,0.39700207,0.91114490,0.51203573,0.0615085850,0.0564854570,8.08589480
14.20000000,4.88213554,0.71748223,0.12001277,-0.94950503,0.37825826,0.45314134,0.0590775008,0.0563835990,8.32243367
14.40000000,4.71924985,0.63955971,0.21194514,-0.25533964,-0.95770267,0.51728456,0.0503644499,0.0568398970,9.25806291
14.60000000,4.81385129,0.51523016,0.33895582,0.85593791,0.08233045,0.71454031,0.0555486717,0.0563738912,8.81192853
14.80000000,4.89086920,0.65724986,0.46193804,-0.32833512,0.97685263,0.43350980,0.0618210609,0.0565340849,8.31927289
15.00000000,4.71539232,0.74403366,0.51134932,-1.04613891,-0.36131441,0.15817996,0.0549132028,0.0562220069,9.18884408
15.20000000,4.64206395,0.57585757,0.58469307,0.45247380,-0.77723668,0.66418818,0.0516226996,0.0567683997,9.76372966
15.40000000,4.76598325,0.59078745,0.73805670,0.28773254,0.86203280,0.65121775,0.0597510991,0.0564072991,9.01436396
15.60000000,4.67063729,0.75646598,0.79081652,-1.07394479,0.29863803,-0.08621376,0.0579059079,0.0559521495,9.42049493
15.80000000,4.51485775,0.64300198,0.79010916,-0.04464056,-1.06133797,0.34863085,0.0518582923,0.0566372743,10.51768359
16.00000000,4.61797875,0.57065288,0.93313444,0.53097956,0.59215904,0.78573690,0.0577505520,0.0563017419,9.88360620
16.20000000,4.57384654,0.74821724,0.99309553,-0.93630981,0.56490440,-0.23276752,0.0583170146,0.0559740224,9.99015746
16.40000000,4.41488483,0.66464296,0.94295651,-0.12301612,-1.10341979,0.13154861,0.0526178155,0.0564349646,11.17861354
16.60000000,4.51596457,0.57922226,1.07013758,0.55754977,0.59913978,0.76167077,0.0574255354,0.0561928839,10.51396453
16.80000000,4.47428733,0.75825543,1.10387064,-0.89904846,0.48397156,-0.45547283,0.0576751265,0.0559700258,10.60669665
17.00000000,4.35080915,0.65089538,1.02860585,0.16388549,-1.09466055,0.15757919,0.0529585937,0.0562674934,11.65688106
17.20000000,4.47528221,0.61031067,1.15138518,0.44314049,0.85397713,0.56949117,0.0580127072,0.0561495863,10.74045982
17.40000000,4.40751737,0.77907178,1.12611866,-0.86543839,0.12610056,-0.69648053,0.0565857938,0.0559979517,11.04266842
17.60000000,4.34853684,0.62877980,1.05404581,0.58308236,-0.89820064,0.32127843,0.0534067774,0.0561223086,11.69167434
17.80000000,4.48967932,0.66321554,1.16117144,0.23131700,1.06976261,0.22818636,0.0587076875,0.0561475879,10.58569309
18.00000000,4.39735386,0.79670891,1.07451990,-0.72462301,-0.28486467,-0.80233518,0.0553813959,0.0560462883,11.11068553
18.20000000,4.40716279,0.62741655,1.01717626,0.87910508,-0.58452673,0.36806274,0.0539711714,0.0560074664,11.25722409
18.40000000,4.55254176,0.71774305,1.08870336,0.09399296,1.11198862,-0.06792354,0.0592992567,0.0562380823,10.13512642
18.60000000,4.45330290,0.82247807,0.96785780,-0.60616252,-0.45073970,-0.82423744,0.0546321803,0.0561136170,10.70894727
18.80000000,4.49450138,0.65473463,0.90063980,0.99009602,-0.47755868,0.20399447,0.0539000128,0.0559568646,10.62909760
19.00000000,4.65683442,0.75036075,0.93597320,0.19124612,1.08914358,-0.16479404,0.0599498977,0.0563027480,9.48955710
19.20000000,4.56787957,0.87258618,0.81343109,-0.68145155,-0.24573320,-0.85158950,0.0551807309,0.0562322979,9.91748593
19.40000000,4.57080139,0.71450877,0.70331397,0.84862281,-0.71451559,-0.13882446,0.0524052473,0.0560310352,10.08439258
19.60000000,4.76457825,0.74845499,0.69940274,0.59059875,0.93920198,-0.13805071,0.0599528732,0.0562284076,8.90242259
19.80000000,4.73092293,0.92204125,0.60494723,-0.75033793,0.34752152,-0.75245394,0.0582521945,0.0564720653,8.92419003
20.00000000,4.63032753,0.83097521,0.45921470,0.15942441,-0.95811348,-0.55368529,0.0506211008,0.0563851397,9.60284452
20.20000000,4.79270043,0.73780956,0.38913310,1.04075200,0.31769480,-0.25665171,0.0567584165,0.0559877514,8.76895634
20.40000000,4.88417343,0.90420074,0.31562452,-0.28854219,0.94799723,-0.51769625,0.0620389915,0.0566981696,8.15930670
20.60000000,4.73635785,0.97076257,0.19232227,-0.79166184,-0.44582465,-0.65151867,0.0539061594,0.0564469474,8.84822890
20.80000000,4.71920414,0.80874336,0.07304905,0.70140736,-0.68131675,-0.54203295,0.0509055369,0.0564155548,9.11039553
21.00000000,4.89180843,0.82647263,-0.03300746,0.57517607,0.80173041,-0.52570451,0.0603342186,0.0563636973,8.18949698
21.20000000,4.85758210,1.00271355,-0.13215866,-0.85196126,0.56552427,-0.45200513,0.0605165087,0.0565219064,8.19513190
21.40000000,4.67895086,0.96146232,-0.21943510,-0.48836221,-0.88856549,-0.47108165,0.0512267218,0.0567960826,9.17501286
21.60000000,4.73919035,0.81168071,-0.33929497,0.84487704,-0.15795739,-0.71497989,0.0538276318,0.0564508766,8.99542481
21.80000000,4.84233781,0.92539773,-0.47145358,-0.13336086,0.98848899,-0.50504285,0.0616969084,0.0564878226,8.34375693
22.00000000,4.68701571,1.04162243,-0.52840784,-1.10014466,-0.14779564,-0.13342389,0.0564035061,0.0560774984,9.03072227
22.20000000,4.57837105,0.88620106,-0.58445976,0.27149604,-0.92662564,-0.56357635,0.0511107831,0.0568155698,9.85372694
22.40000000,4.70151539,0.85869557,-0.73579320,0.43949586,0.71588888,-0.73777349,0.0587303779,0.0563923138,9.14601590
22.60000000,4.63651641,1.03103284,-0.80896630,-1.00503930,0.48889869,0.02893266,0.0588839310,0.0559783280,9.31071738
22.80000000,4.46227712,0.94854604,-0.79586924,-0.24219029,-1.07416453,-0.19359006,0.0521310005,0.0565727013,10.50618158
23.00000000,4.55118882,0.83961452,-0.92339848,0.62729616,0.38222497,-0.84283201,0.0567109000,0.0563036269,10.04620497
23.20000000,4.53508144,1.01130461,-1.00824512,-0.84256392,0.72396236,0.12619986,0.0589451569,0.0560177770,9.91143451
23.40000000,4.36435464,0.96167069,-0.94987897,-0.29840614,-1.07658692,0.04330988,0.0529360222,0.0563773012,11.14413150
23.60000000,4.45232065,0.84309184,-1.05751604,0.64974055,0.39124460,-0.82141679,0.0565931817,0.0561840976,10.66658527
23.80000000,4.43570994,1.01863833,-1.11855805,-0.83104562,0.66150303,0.34890847,0.0582672509,0.0560390530,10.51191224
24.00000000,4.29710995,0.94278104,-1.03047542,0.00488644,-1.11744318,0.03544516,0.0530274650,0.0562481874,11.65558604
24.20000000,4.41663873,0.86649217,-1.13895791,0.56180340,0.69240604,-0.67446980,0.0574011911,0.0561136973,10.85745400
24.40000000,4.37044978,1.04425946,-1.14183752,-0.85158663,0.34398332,0.63752165,0.0572811378,0.0560345893,10.90920829
24.60000000,4.28987642,0.91710404,-1.04769639,0.45643270,-1.01107897,-0.13908952,0.0531278299,0.0561806024,11.74891228
24.80000000,4.43641378,0.91517711,-1.15150482,0.37149060,0.98552080,-0.37510022,0.0583220064,0.0561239544,10.64852749
25.00000000,4.36046880,1.07143779,-1.08937298,-0.77080747,-0.05153466,0.80818083,0.0561862815,0.0560591375,10.95075294
25.20000000,4.34395554,0.91410813,-1.00445310,0.79037241,-0.75798059,-0.22523860,0.0534021485,0.0560597169,11.35544449
25.40000000,4.50225491,0.97121733,-1.08078640,0.24577703,1.08729133,-0.08571046,0.0590622419,0.0561938446,10.15657974
25.60000000,4.41636074,1.10609267,-0.98022535,-0.68531686,-0.21996364,0.85551830,0.0555771535,0.0561325098,10.53784550
25.80000000,4.42723552,0.94621873,-0.88619651,0.89885942,-0.65996403,-0.08033391,0.0531483746,0.0559802434,10.73518707
26.00000000,4.60355488,1.00879832,-0.92519088,0.35778393,1.05861848,0.03565930,0.0596041211,0.0562272951,9.51595256
26.20000000,4.53307769,1.15918351,-0.82271390,-0.73143509,-0.00649580,0.84552608,0.0564181970,0.0562827466,9.73707575
26.40000000,4.50249353,1.01913241,-0.69316668,0.68326149,-0.84360927,0.26726523,0.0517485897,0.0560944256,10.15023365
26.60000000,4.69845974,1.01598862,-0.68289419,0.75087208,0.82524909,0.07147323,0.0590289753,0.0561021855,8.99220581
26.80000000,4.69566064,1.20141759,-0.60626660,-0.68307453,0.55619619,0.68848258,0.0595348173,0.0565853576,8.77605585
27.00000000,4.57401219,1.14740533,-0.45734955,-0.07686846,-0.91545631,0.63716883,0.0510267897,0.0563861509,9.53324931
27.20000000,4.70890855,1.02612568,-0.37386415,1.07882343,0.10021644,0.27577098,0.0551206883,0.0559760303,8.93245787
27.40000000,4.83128655,1.17330820,-0.30525523,-0.09831104,1.00986820,0.46952533,0.0621917313,0.0566190496,8.13696039
27.60000000,4.69836212,1.27531218,-0.18872373,-0.88520580,-0.22865987,0.64348904,0.0557091219,0.0564317751,8.66655112
27.80000000,4.63970752,1.12491918,-0.06704062,0.50050773,-0.82704063,0.56164800,0.0501160332,0.0565892576,9.19002917
28.00000000,4.80901760,1.10194893,0.04243324,0.72843138,0.65203542,0.54239290,0.0588084860,0.0562503621,8.32710281
28.20000000,4.81144052,1.27970289,0.14452493,-0.71841827,0.72310765,0.45928529,0.0615954208,0.0566210943,8.10302865
28.40000000,4.62620328,1.27690494,0.22870362,-0.69251647,-0.76626757,0.42802721,0.0525126295,0.0566142703,9.04667484
28.60000000,4.64749635,1.11060237,0.33943689,0.78105767,-0.39495265,0.69563889,0.0523128081,0.0565613793,9.16500299
28.80000000,4.77095437,1.18985074,0.47835772,0.06281213,0.95488313,0.57810453,0.0611377462,0.0565035009,8.40936178
29.00000000,4.64124998,1.32960112,0.54607083,-1.10780196,0.06713735,0.13497875,0.0578437340,0.0560601188,8.88196207
29.20000000,4.50162908,1.19536391,0.58740547,0.06574762,-1.02191621,0.44868268,0.0510430224,0.0568064821,9.88987537
29.40000000,4.61658725,1.12646398,0.73093112,0.56997246,0.53260749,0.80088201,0.0574926862,0.0563923181,9.30435873
29.60000000,4.58317924,1.29734232,0.82503602,-0.90628595,0.65222585,0.05655404,0.0596609525,0.0560891516,9.23043361
29.80000000,4.39643520,1.24934218,0.80574617,-0.43587980,-1.02841050,0.04828529,0.0526916112,0.0564744708,10.44643939
30.00000000,4.46589626,1.10937073,0.91241258,0.69752522,0.15062497,0.86065150,0.0556179457,0.0563103180,10.22087322
30.20000000,4.47765192,1.26741144,1.02020939,-0.72795567,0.84853223,0.00485528,0.0593834937,0.0561343811,9.86395328
30.40000000,4.30002541,1.25334629,0.96085917,-0.46786446,-0.99560722,-0.19954599,0.0534571580,0.0562257348,11.06823552
30.60000000,4.37067218,1.10749633,1.04380054,0.72146928,0.16390445,0.83819220,0.0557182917,0.0561915724,10.83042944
30.80000000,4.37952914,1.27207595,1.13025091,-0.74308280,0.80761892,-0.21337270,0.0587180799,0.0560753003,10.44436450
31.00000000,4.22937968,1.23060320,1.03664226,-0.15917894,-1.08458856,-0.21972105,0.0532928689,0.0562160032,11.61076318
31.20000000,4.33977079,1.12247472,1.12441968,0.66931859,0.50198919,0.74159710,0.0566971071,0.0560906995,10.99410714
31.40000000,4.31680116,1.30190831,1.15563680,-0.81562172,0.54204675,-0.53934477,0.0578929732,0.0560573202,10.79445560
31.60000000,4.21665530,1.20344267,1.04557229,0.31056336,-1.07258111,-0.05536858,0.0530375343,0.0561897895,11.76384337
31.80000000,4.36450564,1.16578803,1.13862074,0.50900545,0.86316729,0.49578265,0.0577923641,0.0560933761,10.73916907
32.00000000,4.30780232,1.33821872,1.10369722,-0.79217414,0.17835372,-0.76850141,0.0569772147,0.0560855999,10.79773809
32.20000000,4.26545428,1.20043515,0.99540669,0.67226455,-0.89160821,0.05512573,0.0529961395,0.0560859186,11.41860071
32.40000000,4.43262062,1.22240009,1.06917430,0.39920436,1.02044728,0.22196039,0.0586318024,0.0561396930,10.21050018
32.60000000,4.36393668,1.38148267,0.99264216,-0.73526351,0.01624501,-0.84206089,0.0565575919,0.0561740507,10.36717241
32.80000000,4.34458808,1.23788147,0.87532712,0.77207494,-0.80556548,-0.07004999,0.0525807390,0.0560588368,10.80624760
33.00000000,4.52972306,1.26509944,0.91105099,0.52250692,0.98558630,0.07448684,0.0590184829,0.0561422044,9.57693004
33.20000000,4.48185697,1.43698171,0.83100761,-0.74454085,0.22840853,-0.80214115,0.0576251037,0.0563522367,9.56611178
33.40000000,4.42040939,1.32273154,0.68692345,0.48756986,-0.92134719,-0.40414935,0.0514245249,0.0561631330,10.16603874
33.60000000,4.61090250,1.28315489,0.66484185,0.89101222,0.67459763,-0.03093167,0.0578847888,0.0559993288,9.11159868
33.80000000,4.64073846,1.47236698,0.60494212,-0.58088803,0.73644430,-0.60840800,0.0605335250,0.0566359395,8.65891571
34.00000000,4.50561307,1.45818635,0.45769678,-0.30017737,-0.81570543,-0.70317813,0.0519048151,0.0563758242,9.41319708
34.20000000,4.60639228,1.31627567,0.35992271,1.06586508,-0.12528306,-0.31333193,0.0535344391,0.0560142140,9.09378314
34.40000000,4.75512801,1.43726531,0.29331552,0.10061570,1.02794706,-0.42795132,0.0618713667,0.0565110892,8.15730107
34.60000000,4.64403831,1.56962928,0.18411887,-0.92680321,-0.00366562,-0.62527060,0.0575366157,0.0564695999,8.48876126
34.80000000,4.54800617,1.43995476,0.06178761,0.26741972,-0.91976476,-0.57659370,0.0498861596,0.0566854307,9.21093451
35.00000000,4.70434121,1.37730725,-0.05073286,0.84783794,0.46648033,-0.55991749,0.0570466670,0.0562076107,8.49041527
35.20000000,4.74314944,1.54819339,-0.15669503,-0.55604693,0.84572751,-0.47486565,0.0622383517,0.0566308617,8.05094837
35.40000000,4.56027394,1.58347470,-0.23967192,-0.85659872,-0.60193847,-0.39223614,0.0540907578,0.0563803608,8.88915916
35.60000000,4.54042162,1.41059819,-0.34012053,0.66492037,-0.61340722,-0.65692677,0.0511522707,0.0566942182,9.30365223
35.80000000,4.67712124,1.45068203,-0.48259782,0.25317271,0.87598196,-0.64691523,0.0601772293,0.0564534831,8.51351261
36.00000000,4.57734036,1.60703594,-0.56347332,-1.07214217,0.27234417,-0.16211055,0.0591337239,0.0561179498,8.75412234
36.20000000,4.41250470,1.50077767,-0.59388924,-0.15240596,-1.05727941,-0.32995826,0.0514052314,0.0567431699,9.86980457
36.40000000,4.51201709,1.39384691,-0.72425862,0.67273762,0.31882724,-0.83409397,0.0561347093,0.0563931829,9.48073831
36.60000000,4.51043966,1.55510368,-0.83826495,-0.78161107,0.78238858,-0.16398627,0.0601869500,0.0561569859,9.18432773
36.80000000,4.31742008,1.54304142,-0.81932248,-0.61637020,-0.92969435,0.07546617,0.0534798267,0.0562726620,10.34705915
37.00000000,4.36286564,1.37922223,-0.90128497,0.73681281,-0.09207943,-0.83580302,0.0545600133,0.0563619444,10.39675523
37.20000000,4.40156412,1.51636415,-1.02845531,-0.59483204,0.93436824,-0.15188447,0.0596029242,0.0561904868,9.85036303
37.40000000,4.22204400,1.53758618,-0.97528603,-0.62490107,-0.86792970,0.32578261,0.0541358780,0.0561460618,10.95985806
37.60000000,4.27157315,1.37168331,-1.03007943,0.76828063,-0.07265600,-0.80895169,0.0548648299,0.0562166310,10.99585647
37.80000000,4.30576217,1.51831150,-1.13836343,-0.63625314,0.91750591,0.05745604,0.0590003353,0.0561101063,10.40733245
38.00000000,4.14797555,1.51227323,-1.04674467,-0.32259249,-0.99996815,0.38201246,0.0537320205,0.0561135699,11.52742049
38.20000000,4.24500784,1.37772412,-1.10871062,0.76151687,0.29056255,-0.76524527,0.0559447522,0.0560840663,11.14339150
38.40000000,4.24655767,1.55154688,-1.16669650,-0.75787032,0.71296090,0.40896659,0.0583847652,0.0561231683,10.70395905
38.60000000,4.12945070,1.48571761,-1.04779670,0.14979753,-1.07979909,0.24804892,0.0531439348,0.0561303868,11.73474939
38.80000000,4.27411611,1.41473694,-1.12322024,0.64043430,0.70762878,-0.58226993,0.0571497725,0.0560481712,10.85331849
39.00000000,4.23927317,1.59627093,-1.11646660,-0.78828993,0.39466850,0.68758140,0.0577002531,0.0561331431,10.66004710
39.20000000,4.17242130,1.48444462,-0.99055190,0.52734137,-0.97720926,0.13001901,0.0527882769,0.0561106394,11.43941499
39.40000000,4.34372147,1.47110123,-1.05440884,0.55071740,0.91450397,-0.33215074,0.0580352968,0.0560666208,10.29406759
39.60000000,4.29579933,1.64767062,-1.00399663,-0.75504908,0.24637960,0.78684749,0.0574971787,0.0562315354,10.20732867
39.80000000,4.24751640,1.52773261,-0.86858040,0.61329812,-0.90458913,0.23561516,0.0522512206,0.0561043742,10.83311251
40.00000000,4.43550111,1.51910741,-0.89420230,0.68017618,0.87309394,-0.15810625,0.0582314501,0.0560473693,9.66900610
40.20000000,4.41371569,1.70518416,-0.83732192,-0.72162484,0.44846795,0.72668025,0.0587038203,0.0564211798,9.41466996
40.40000000,4.32547980,1.62290616,-0.68460764,0.27179034,-0.94192299,0.53743925,0.0514823217,0.0562305475,10.12775655
40.60000000,4.50258600,1.54967138,-0.64614300,1.00325540,0.49296053,0.01995371,0.0565942547,0.0559297679,9.25272832
40.80000000,4.56558651,1.73458932,-0.60063063,-0.44864256,0.88267225,0.51917154,0.0611789460,0.0566009008,8.57810642
41.00000000,4.42496132,1.76084206,-0.45949937,-0.49728353,-0.66750438,0.74637552,0.0531754995,0.0563705090,9.25553608
41.20000000,4.48682465,1.60721028,-0.34784835,0.99817619,-0.34545970,0.36637569,0.0521338616,0.0561052097,9.23639684
41.40000000,4.65579710,1.69608535,-0.28021726,0.30061063,1.00141469,0.39589268,0.0611033011,0.0563582047,8.21913158
41.60000000,4.57228512,1.85258225,-0.17821638,-0.91818500,0.21711966,0.59977032,0.0592301395,0.0565362445,8.32864624
41.80000000,4.44509928,1.75116088,-0.05693214,0.01840454,-0.95234515,0.58534515,0.0502439124,0.0566512179,9.17002082
42.00000000,4.57913673,1.65233817,0.05787274,0.92457821,0.25194039,0.57585587,0.0551909446,0.0562184303,8.66787794
42.20000000,4.65241544,1.80805991,0.16825280,-0.37199949,0.92934304,0.49786205,0.0624003713,0.0566152461,8.04140293
42.40000000,4.48027634,1.87912750,0.25209451,-0.97379723,-0.40862125,0.36698262,0.0558146077,0.0562770667,8.71991667
42.60000000,4.41960870,1.70985943,0.34206049,0.50134696,-0.79792842,0.60157286,0.0504590271,0.0568332567,9.39615949
42.80000000,4.56146568,1.70797460,0.48433282,0.43021045,0.75308453,0.70548630,0.0588811411,0.0564188972,8.65148779
43.00000000,4.49471928,1.87327705,0.57978201,-0.99726221,0.45858315,0.21236222,0.0601870128,0.0562329424,8.65579245
43.20000000,4.31142726,1.79982598,0.60393225,-0.36970032,-1.03229335,0.21822016,0.0521422665,0.0566338941,9.79808403
43.40000000,4.38881544,1.66041482,0.71674334,0.74124016,0.08360125,0.83276734,0.0547706875,0.0564515757,9.66396396
