t,x,y,z,vx,vy,vz,mu,mu_avg,Bmag
4.80000000,4.57938354,0.07904353,0.93691873,1.06380855,-0.05062983,0.33975206,0.0556981319,0.0559256849,10.36059366
5.00000000,4.70165114,0.22742745,0.94614367,-0.13055663,1.01689749,-0.44558937,0.0598161204,0.0563933200,9.54671128
5.20000000,4.59033609,0.27759560,0.79653887,-0.47366263,-0.68667011,-0.74417399,0.0530202765,0.0561510751,10.25706212
5.40000000,4.66187839,0.11076963,0.73374942,1.06241971,-0.34387166,0.05170369,0.0544014156,0.0558911135,9.84491539
5.60000000,4.83090156,0.21291331,0.72508618,0.23684499,1.04205707,-0.32813536,0.0608933413,0.0564766658,8.83158620
5.80000000,4.74536449,0.34001549,0.59710031,-0.76305265,-0.12268812,-0.80767900,0.0552333138,0.0563176366,9.28000493
6.00000000,4.70577403,0.19179042,0.47180594,0.61124663,-0.86166100,-0.36545654,0.0512622642,0.0561162854,9.56970675
6.20000000,4.89863796,0.16944586,0.42134119,0.83702004,0.68713084,-0.27728062,0.0596772104,0.0561822707,8.49034936
6.40000000,4.92087755,0.35067751,0.33092857,-0.61405827,0.69975011,-0.61880179,0.0603480788,0.0566662803,8.32810892
6.60000000,4.76799558,0.33720874,0.19859414,-0.45788725,-0.80182062,-0.63012114,0.0510172968,0.0566054826,9.15668660
6.80000000,4.83606397,0.18225565,0.08869295,0.96127889,-0.27994222,-0.49719206,0.0537609040,0.0561256658,8.82265222
7.00000000,4.98788846,0.27550698,-0.01109373,0.20191350,0.97768201,-0.50298181,0.0622283613,0.0565635307,8.02167984
7.20000000,4.88587759,0.42435920,-0.10807593,-1.00391288,0.16752608,-0.46229136,0.0573600329,0.0563247057,8.47766274
7.40000000,4.74762769,0.31374723,-0.20578165,-0.00755777,-0.96619963,-0.56215288,0.0500077308,0.0568063385,9.28381984
7.60000000,4.87007303,0.22223361,-0.33736056,0.81712370,0.31291136,-0.69570464,0.0572989647,0.0563126867,8.62996568
7.80000000,4.91644326,0.38535254,-0.44964237,-0.51559175,0.92073035,-0.36881870,0.0614861301,0.0564642021,8.33622481
8.00000000,4.72739231,0.43799823,-0.49536385,-0.94428487,-0.56082788,-0.20832706,0.0534635220,0.0563384998,9.34152560
8.20000000,4.69200237,0.26664163,-0.58712339,0.59877580,-0.58385860,-0.74173479,0.0525266625,0.0565852749,9.62771495
8.40000000,4.80950636,0.32280644,-0.73680271,0.12067688,0.96640306,-0.54871660,0.0604613993,0.0563361428,8.91478329
8.60000000,4.68606141,0.47404264,-0.77120030,-1.10879681,0.08960782,0.11009876,0.0567680487,0.0559286265,9.55177776
8.80000000,4.55413346,0.33515647,-0.78826905,0.14636087,-0.98890452,-0.50021624,0.0518949693,0.0566339066,10.47640309
9.00000000,4.66576931,0.30287145,-0.94035610,0.41357035,0.77129641,-0.69542759,0.0586339476,0.0562362194,9.74124061
9.20000000,4.59424034,0.47834306,-0.97532497,-1.00623855,0.37801221,0.30682141,0.0575180071,0.0558933229,10.09444910
9.40000000,4.45156027,0.36455052,-0.94022731,0.05015658,-1.07247970,-0.31113175,0.0525155720,0.0564432468,11.16560468
9.60000000,4.56121445,0.31629826,-1.08048293,0.44939183,0.77794614,-0.66510135,0.0581299190,0.0561474519,10.38038975
9.80000000,4.49547593,0.49119302,-1.08695220,-0.94541219,0.28297637,0.52499448,0.0569556715,0.0559151826,10.72265122
10.00000000,4.39012670,0.35717630,-1.03101469,0.31097255,-1.01694849,-0.34436430,0.0530710184,0.0562436325,11.61366205
10.20000000,4.51541135,0.35411426,-1.16085579,0.31738592,0.97946783,-0.43515752,0.0584642529,0.0561713377,10.64908804
10.40000000,4.42813687,0.50690490,-1.10959731,-0.85680768,-0.10076112,0.71074873,0.0558269731,0.0559699457,11.18707894
10.60000000,4.39193834,0.34049809,-1.06424945,0.68625684,-0.74171548,-0.47782641,0.0538242283,0.0560762175,11.59895232
10.80000000,4.52404506,0.40989224,-1.16726934,0.09173753,1.11207811,-0.06523387,0.0588938081,0.0561798061,10.55477069
11.00000000,4.41847970,0.51497262,-1.06053763,-0.65476686,-0.50887580,0.74946506,0.0545944132,0.0560279786,11.26832850
11.20000000,4.45410503,0.34206835,-1.03306633,0.93699948,-0.38280693,-0.47417198,0.0546286467,0.0559636794,11.13602755
11.40000000,4.58316691,0.46191729,-1.09299076,-0.05316916,1.09276004,0.22887346,0.0592901315,0.0562432013,10.14957978
11.60000000,4.47473791,0.53173768,-0.95714518,-0.49960406,-0.66322964,0.74822722,0.0537699756,0.0560845587,10.87076294
11.80000000,4.54518238,0.36505878,-0.91839667,1.04432930,-0.26998186,-0.29290159,0.0547452076,0.0558966232,10.50195727
12.00000000,4.68909295,0.48978121,-0.94360748,0.02659189,1.07511823,0.30448365,0.0599906303,0.0563393858,9.50215223
12.20000000,4.58635818,0.57798764,-0.80490286,-0.59404113,-0.47800432,0.81726133,0.0539833943,0.0561773408,10.09820470
12.40000000,4.62408363,0.41082467,-0.71783965,0.97686976,-0.54239937,0.02841138,0.0532983796,0.0559383560,9.97956077
12.60000000,4.80843860,0.48074951,-0.71456273,0.41543694,1.01275893,0.22584161,0.0605581712,0.0562979199,8.84968544
12.80000000,4.74662605,0.63445642,-0.60242506,-0.77787380,0.11548609,0.79425714,0.0567344155,0.0563765327,9.09911139
13.00000000,4.67424908,0.51103314,-0.46484002,0.39667627,-0.93881720,0.45883899,0.0506895399,0.0561827606,9.61619968
13.20000000,4.85635008,0.45205613,-0.40633659,0.95625599,0.51866620,0.25654963,0.0582993193,0.0560364389,8.61763944
13.40000000,4.91346434,0.63002805,-0.32536823,-0.46488946,0.84191774,0.56948017,0.0613669814,0.0566513429,8.22600597
13.60000000,4.75880431,0.65691361,-0.19646614,-0.64436947,-0.64408271,0.64745461,0.0522450024,0.0564526956,9.01999022
13.80000000,4.78550415,0.49341859,-0.08132761,0.85969959,-0.49090657,0.51882016,0.0521559778,0.0562224103,8.98106533
14.00000000,4.95186708,0.55114729,0.02118130,0.39409397,0.91235590,0.51141026,0.0614810290,0.0564650304,8.08486270
14.20000000,4.88185196,0.71737714,0.11859327,-0.95012955,0.37484663,0.45385600,0.0590186733,0.0563849672,8.32393113
14.40000000,4.71940585,0.63892251,0.21072010,-0.25115507,-0.95796271,0.51813679,0.0503238696,0.0568054102,9.25766266
14.60000000,4.81452590,0.51507238,0.33773873,0.85584614,0.08570098,0.71373270,0.0555337675,0.0563367902,8.80836757
14.80000000,4.89118781,0.65737603,0.46054034,-0.33055344,0.97593174,0.43303573,0.0617818302,0.0564927415,8.31761369
15.00000000,4.71558127,0.74372072,0.51005617,-1.04478172,-0.36356737,0.15960590,0.0548630451,0.0562021158,9.18808287
15.20000000,4.64268771,0.57551648,0.58366399,0.45407526,-0.77534078,0.66473937,0.0515918089,0.0567159579,9.76016690
15.40000000,4.76660244,0.59076911,0.73695679,0.28670588,0.86243392,0.65055108,0.0597183384,0.0563649838,9.01100418
15.60000000,4.67112373,0.75631757,0.78974161,-1.07393981,0.29766493,-0.08516003,0.0578648573,0.0558892909,9.41788109
15.80000000,4.51540070,0.64282562,0.78927152,-0.04458900,-1.06075666,0.34928416,0.0518198226,0.0566022521,10.51425265
16.00000000,4.61848222,0.57049014,0.93229587,0.53101453,0.59149135,0.78571043,0.0577099329,0.0562578970,9.88070882
16.20000000,4.57444392,0.74798505,0.99242204,-0.93585450,0.56555923,-0.23127676,0.0582803905,0.0558892293,9.98675079
16.40000000,4.41532802,0.66466334,0.94244033,-0.12504652,-1.10287092,0.13112064,0.0525794652,0.0564002311,11.17543946
16.60000000,4.51618459,0.57894914,1.06955003,0.55823106,0.59680244,0.76245569,0.0573769467,0.0561498123,10.51286938
16.80000000,4.47478262,0.75792829,1.10366713,-0.89835388,0.48628030,-0.45344419,0.0576393053,0.0559575764,10.60375154
17.00000000,4.35095324,0.65101355,1.02842417,0.16050793,-1.09498968,0.15598616,0.0529172509,0.0562257847,11.65567860
17.20000000,4.47519345,0.60987059,1.15116001,0.44465234,0.85132495,0.57149238,0.0579598040,0.0560743487,10.74157740
17.40000000,4.40773996,0.77876052,1.12639495,-0.86556907,0.12953784,-0.69503016,0.0565497128,0.0559474166,11.04136395
17.60000000,4.34825231,0.62880754,1.05419489,0.57999106,-0.90015811,0.31993108,0.0533596857,0.0560743686,11.69381775
17.80000000,4.48929581,0.66267100,1.16146535,0.23288984,1.06843794,0.23067717,0.0586527520,0.0561421035,10.58876161
18.00000000,4.39715163,0.79640701,1.07519573,-0.72544000,-0.28238425,-0.80186618,0.0553424199,0.0560134160,11.11233653
18.20000000,4.40656239,0.62722044,1.01780845,0.87732765,-0.58616639,0.36834109,0.0539224499,0.0559572750,11.26172373
18.40000000,4.55183756,0.71727082,1.08957770,0.09424716,1.11159702,-0.06651944,0.0592414569,0.0561969976,10.13991730
18.60000000,4.45264603,0.82201148,0.96888886,-0.60598303,-0.45075488,-0.82374033,0.0545858292,0.0560864842,10.71386596
18.80000000,4.49385278,0.65431544,0.90191941,0.98960297,-0.47668922,0.20586546,0.0538580296,0.0558779964,10.63377028
19.00000000,4.65589031,0.75010603,0.93747778,0.18920961,1.08900852,-0.16485781,0.0598894591,0.0562651781,9.49516262
19.20000000,4.56678920,0.87192349,0.81484901,-0.67986763,-0.24895589,-0.85130020,0.0551172403,0.0561646741,9.92494387
19.40000000,4.57035154,0.71371980,0.70517121,0.85116396,-0.71138322,-0.13548049,0.0523758922,0.0559701770,10.08793589
19.60000000,4.76387894,0.74844992,0.70165240,0.58623804,0.94135492,-0.13809606,0.0599046026,0.0561787598,8.90610940
19.80000000,4.72950210,0.92160788,0.60693706,-0.75091395,0.34160553,-0.75387330,0.0581627626,0.0564126926,8.93231278
20.00000000,4.62981831,0.82962589,0.46133237,0.16732058,-0.95786162,-0.55080887,0.0505778714,0.0562474918,9.60732592
20.20000000,4.79295888,0.73756430,0.39187827,1.03853352,0.32493022,-0.25445711,0.0567482907,0.0559470880,8.76774311
20.40000000,4.88329966,0.90447940,0.31843597,-0.29467540,0.94482689,-0.51898542,0.0619619284,0.0566000208,8.16327748
20.60000000,4.73528402,0.96965188,0.19482282,-0.78590049,-0.45331745,-0.65248605,0.0538026727,0.0564387696,8.85522860
20.80000000,4.71993690,0.80750143,0.07565208,0.70876867,-0.67430777,-0.54020869,0.0508940374,0.0563904811,9.10746965
21.00000000,4.89253904,0.82682852,-0.02998218,0.56901167,0.80658251,-0.52394291,0.0603183429,0.0562918920,8.18563703
21.20000000,4.85703836,1.00276559,-0.12904783,-0.85540559,0.55843590,-0.45309391,0.0604189139,0.0563999660,8.19772092
21.40000000,4.67905342,0.96009296,-0.21674793,-0.47922315,-0.89160529,-0.47354491,0.0511426899,0.0567528625,9.17602703
21.60000000,4.74075602,0.81115449,-0.33681042,0.84659123,-0.14947556,-0.71399870,0.0538220992,0.0563818762,8.98728632
21.80000000,4.84321073,0.92585643,-0.46857550,-0.13917335,0.98802109,-0.50328444,0.0616510045,0.0565022407,8.33901810
22.00000000,4.68731395,1.04116437,-0.52558702,-1.09847201,-0.15399184,-0.13598512,0.0563151014,0.0560314436,9.02972011
22.20000000,4.57964964,0.88536240,-0.58229572,0.27648194,-0.92306712,-0.56598884,0.0510606407,0.0567545740,9.84688810
22.40000000,4.70295811,0.85876336,-0.73362101,0.43695011,0.71836579,-0.73610872,0.0586940131,0.0562778347,9.13798080
22.60000000,4.63748850,1.03092470,-0.80668098,-1.00592622,0.48598119,0.02756329,0.0588208384,0.0559656303,9.30552323
22.80000000,4.46339204,0.94812942,-0.79410043,-0.24098896,-1.07346132,-0.19600971,0.0520704040,0.0565296851,10.49949399
23.00000000,4.55232910,0.83940246,-0.92176369,0.62686383,0.38217430,-0.84248753,0.0566555308,0.0562104752,10.03947268
23.20000000,4.53625096,1.01097300,-1.00678684,-0.84210838,0.72409718,0.12380538,0.0588915758,0.0560092832,9.90494877
23.40000000,4.36531846,0.96164428,-0.94882196,-0.30140485,-1.07521219,0.04300675,0.0528815082,0.0563312015,11.13742725
23.60000000,4.45285406,0.84271018,-1.05636992,0.65021076,0.38739041,-0.82213707,0.0565225229,0.0560963065,10.66373544
23.80000000,4.43665250,1.01803192,-1.11801121,-0.82959510,0.66446292,0.34496615,0.0582156669,0.0559736658,10.50671930
24.00000000,4.29753694,0.94294270,-1.03014908,-0.00096446,-1.11682698,0.03762347,0.0529726087,0.0561924913,11.65213355
24.20000000,4.41653275,0.86579250,-1.13847562,0.56377842,0.68719660,-0.67720653,0.0573234694,0.0560542770,10.85932937
24.40000000,4.37087726,1.04358698,-1.14223178,-0.85123828,0.34923721,0.63411701,0.0572306840,0.0559685786,10.90720092
24.60000000,4.28950360,0.91711577,-1.04802385,0.45069965,-1.01333129,-0.13668099,0.0530660188,0.0560667131,11.75168271
24.80000000,4.43573988,0.91422122,-1.15197928,0.37377794,0.98245412,-0.37908272,0.0582427020,0.0560327408,10.65430621
25.00000000,4.36011678,1.07074998,-1.09055549,-0.77171305,-0.04757918,0.80672788,0.0561323255,0.0559949449,10.95403767
25.20000000,4.34299047,0.91367190,-1.00563156,0.78721738,-0.76024040,-0.22564433,0.0533390827,0.0559536513,11.36298722
25.40000000,4.50103536,0.97033996,-1.08236877,0.24569642,1.08647991,-0.08815253,0.0589817338,0.0561375212,10.16518753
25.60000000,4.41515396,1.10515347,-0.98206429,-0.68493650,-0.22059141,0.85484892,0.0555092153,0.0560588287,10.54708401
25.80000000,4.42617640,0.94526945,-0.88847206,0.89893493,-0.65833401,-0.08403449,0.0530976482,0.0559416412,10.74351993
26.00000000,4.60202114,1.00828691,-0.92797332,0.35354955,1.05938039,0.03542939,0.0595263313,0.0561753336,9.52522106
26.20000000,4.53106288,1.15802969,-0.82527014,-0.72974874,-0.01290274,0.84606932,0.0563185056,0.0561934894,9.75071204
26.40000000,4.50168443,1.01742761,-0.69635614,0.68983758,-0.83933451,0.26108478,0.0517124805,0.0560119441,10.15765211
26.60000000,4.69754368,1.01581589,-0.68697277,0.74342361,0.83118538,0.07048889,0.0589824812,0.0560546551,8.99718931
26.80000000,4.69320928,1.20085270,-0.60993738,-0.68656701,0.54644926,0.69176004,0.0594020215,0.0565106176,8.78957186
27.00000000,4.57282386,1.14489206,-0.46097661,-0.06233651,-0.91848775,0.63324746,0.0509445491,0.0563018169,9.54387201
27.20000000,4.70964684,1.02527847,-0.37860122,1.07794132,0.11458316,0.27095267,0.0551361110,0.0559067147,8.92940178
27.40000000,4.83016857,1.17395109,-0.31031253,-0.11074833,1.00713431,0.47107810,0.0621057364,0.0566119998,8.14152753
27.60000000,4.69628219,1.27370456,-0.19321820,-0.87847132,-0.24360198,0.64609814,0.0555340607,0.0563577535,8.67952669
27.80000000,4.64074503,1.12236883,-0.07148328,0.51692099,-0.81751181,0.55942743,0.0500889804,0.0564940399,9.18767230
28.00000000,4.81075692,1.10237380,0.03730668,0.71925281,0.66394819,0.53882842,0.0588286623,0.0562096724,8.31804447
28.20000000,4.81076942,1.28021573,0.13906518,-0.72738946,0.71249144,0.46015871,0.0614681517,0.0565442829,8.10555443
28.40000000,4.62602695,1.27473465,0.22389722,-0.67822359,-0.77535483,0.43280442,0.0523621730,0.0564755194,9.05091160
28.60000000,4.65022956,1.10934124,0.33525286,0.78768224,-0.37984623,0.69552114,0.0523143998,0.0564926110,9.15143887
28.80000000,4.77282270,1.19080691,0.47358466,0.05211124,0.95706831,0.57426187,0.0611039509,0.0563621160,8.39897049
29.00000000,4.64173093,1.32923201,0.54112709,-1.10738786,0.05549931,0.13813120,0.0577143515,0.0559734990,8.88011902
29.20000000,4.50365540,1.19384470,0.58360532,0.07600187,-1.01794329,0.45439658,0.0509604092,0.0567407255,9.88007457
29.40000000,4.61923977,1.12661668,0.72740649,0.56601206,0.53916976,0.79836015,0.0574609676,0.0563103035,9.28932297
29.60000000,4.58486787,1.29747326,0.82114534,-0.90908924,0.64706830,0.05749841,0.0595791681,0.0560027609,9.22122127
29.80000000,4.39827575,1.24867871,0.80265046,-0.43309628,-1.02860060,0.05334313,0.0526040873,0.0564236462,10.43598432
30.00000000,4.46792154,1.10912337,0.90975923,0.69662906,0.15199751,0.86024823,0.0555486748,0.0562407264,10.20870395
30.20000000,4.47959324,1.26705344,1.01770039,-0.72768795,0.84783227,0.00793205,0.0593140413,0.0560477263,9.85332140
30.40000000,4.30171045,1.25328128,0.95906375,-0.47183008,-0.99331208,-0.19775079,0.0533869735,0.0562420324,11.05688900
30.60000000,4.37164025,1.10706441,1.04195042,0.72122582,0.15836301,0.83852876,0.0556247007,0.0561109921,10.82500260
30.80000000,4.38103992,1.27113494,1.12919785,-0.74045825,0.81068475,-0.20705866,0.0586495412,0.0559912218,10.43662827
31.00000000,4.23025563,1.23079650,1.03616488,-0.16792876,-1.08206856,-0.22196546,0.0532277387,0.0561457508,11.60390760
31.20000000,4.33964487,1.12153523,1.12361100,0.67130196,0.49326951,0.74454932,0.0565926638,0.0560272280,10.99698585
31.40000000,4.31748160,1.30071527,1.15612729,-0.81419848,0.54883445,-0.53306660,0.0578262541,0.0559734742,10.79210175
31.60000000,4.21626086,1.20340057,1.04620111,0.30144362,-1.07421560,-0.05888093,0.0529650327,0.0560529008,11.76674640
31.80000000,4.36345923,1.16434043,1.13932021,0.51181965,0.85737773,0.50119315,0.0576870055,0.0559956490,10.74868830
32.00000000,4.30725772,1.33694509,1.10551809,-0.79283838,0.18376828,-0.76542304,0.0569058750,0.0559992331,10.80353233
32.20000000,4.26409701,1.19962694,0.99732701,0.66746429,-0.89420909,0.05563994,0.0529218627,0.0560399617,11.42977055
32.40000000,4.43079028,1.22097154,1.07169078,0.39843236,1.01904905,0.22580508,0.0585293532,0.0560676188,10.22400535
32.60000000,4.36201572,1.37989026,0.99554594,-0.73486104,0.01464404,-0.84139868,0.0564634099,0.0560703832,10.38213309
32.80000000,4.34304057,1.23611269,0.87884686,0.77368961,-0.80341741,-0.06400574,0.0525225288,0.0559632025,10.81972907
33.00000000,4.52758945,1.26416516,0.91553780,0.51541503,0.98831558,0.07576634,0.0589301010,0.0560751143,9.59029161
33.20000000,4.47866566,1.43525907,0.83511640,-0.74396970,0.21818100,-0.80440103,0.0574832455,0.0562561593,9.58732683
33.40000000,4.41904108,1.31969620,0.69171674,0.50038100,-0.91752048,-0.39486848,0.0513727633,0.0560583603,10.18005784
33.60000000,4.60996265,1.28254355,0.67127080,0.88076926,0.68675363,-0.02744859,0.0578552280,0.0559249016,9.11733639
33.80000000,4.63715255,1.47176832,0.61093321,-0.58983655,0.72333457,-0.61401540,0.0603628791,0.0565018435,8.67789760
34.00000000,4.50330743,1.45426997,0.46324324,-0.27848604,-0.82550273,-0.69937198,0.0517561302,0.0563384289,9.43336881
34.20000000,4.60780546,1.31427233,0.36707189,1.06998367,-0.10195634,-0.30473653,0.0535818591,0.0558917069,9.08910973
34.40000000,4.75411549,1.43835821,0.30128738,0.07991429,1.02850494,-0.42885032,0.0618031509,0.0564091825,8.16048468
34.60000000,4.64070426,1.56775342,0.19130605,-0.92207456,-0.02786223,-0.63017540,0.0572812062,0.0563723562,8.50831106
34.80000000,4.54906389,1.43561995,0.06856748,0.29648016,-0.91086837,-0.57491983,0.0498102325,0.0565732780,9.21266033
35.00000000,4.70761359,1.37750059,-0.04306840,0.83757257,0.48942073,-0.55412055,0.0571242784,0.0561201708,8.47383526
35.20000000,4.74267888,1.54952656,-0.14827167,-0.57349393,0.83310740,-0.47449379,0.0621040724,0.0565413886,8.05111498
35.40000000,4.55957668,1.58065662,-0.23202855,-0.83866120,-0.62054785,-0.39958997,0.0538547041,0.0563727349,8.89792602
35.60000000,4.54444359,1.40816035,-0.33375320,0.68058356,-0.59174685,-0.65934836,0.0511427863,0.0565822780,9.28542039
35.80000000,4.68052443,1.45222232,-0.47559723,0.23699677,0.88412154,-0.64051198,0.0601781798,0.0563592716,8.49434556
36.00000000,4.57816692,1.60713386,-0.55585394,-1.07524949,0.25456634,-0.16469613,0.0589687234,0.0560193188,8.74996631
36.20000000,4.41527395,1.49850094,-0.58787244,-0.13554226,-1.05545442,-0.34018806,0.0512731010,0.0566759775,9.85810853
36.40000000,4.51625831,1.39401447,-0.71911539,0.66823139,0.33166732,-0.83158770,0.0561119515,0.0562854539,9.45651791
36.60000000,4.51312448,1.55573144,-0.83243747,-0.78749153,0.77536614,-0.16350170,0.0600937888,0.0560480496,9.16917997
36.80000000,4.32011885,1.54222286,-0.81447488,-0.61195064,-0.93222847,0.06727484,0.0533613787,0.0562940570,10.33242183
37.00000000,4.36600584,1.37895210,-0.89738982,0.73568639,-0.08856028,-0.83604233,0.0544754124,0.0562582696,10.37769373
37.20000000,4.40447721,1.51608923,-1.02465802,-0.59494004,0.93272554,-0.15525104,0.0595193010,0.0560845632,9.83441734
37.40000000,4.22465327,1.53752453,-0.97254459,-0.62977032,-0.86481053,0.32173295,0.0540508372,0.0560091424,10.94287157
37.60000000,4.27309536,1.37129354,-1.02740372,0.76663269,-0.07992133,-0.80863126,0.0547477551,0.0561146204,10.98690992
37.80000000,4.30794126,1.51700643,-1.13663342,-0.63196382,0.91991869,0.04851449,0.0589128385,0.0560076500,10.39693161
38.00000000,4.14948857,1.51246861,-1.04611450,-0.33439196,-0.99455284,0.38341866,0.0536599332,0.0560882657,11.51608621
38.20000000,4.24486160,1.37660960,-1.10753685,0.76271246,0.27749477,-0.76759520,0.0558125496,0.0559870107,11.14737586
38.40000000,4.24752247,1.54967299,-1.16723656,-0.75463299,0.72060496,0.39896963,0.0582985833,0.0559763303,10.70191627
38.60000000,4.12913821,1.48554880,-1.04887250,0.13676138,-1.07959353,0.25233078,0.0530653834,0.0560328538,11.73717621
38.80000000,4.27262564,1.41274316,-1.12420464,0.64337304,0.69807698,-0.58875392,0.0570174673,0.0559546100,10.86758686
39.00000000,4.23849261,1.59419185,-1.11904730,-0.78832502,0.40127697,0.68218586,0.0576078767,0.0559984938,10.66943365
39.20000000,4.17067299,1.48309786,-0.99342089,0.52079468,-0.97973019,0.12937681,0.0527059169,0.0560545099,11.45476788
39.40000000,4.34122765,1.46895963,-1.05809286,0.54888887,0.91236791,-0.33782292,0.0579131151,0.0559563621,10.31349122
39.60000000,4.29301733,1.64524053,-1.00824949,-0.75505518,0.24353860,0.78637725,0.0573721942,0.0561216104,10.22932054
39.80000000,4.24539025,1.52481998,-0.87356749,0.61765886,-0.90263205,0.22704031,0.0521835344,0.0559876371,10.85367048
40.00000000,4.43284583,1.51751333,-0.90081351,0.66992539,0.87912104,-0.16164384,0.0581415201,0.0559482178,9.68671387
40.20000000,4.40916129,1.70284230,-0.84347041,-0.72396110,0.43435697,0.73143086,0.0585183215,0.0562721438,9.44431577
40.40000000,4.32326517,1.61814588,-0.69125344,0.29268589,-0.94117748,0.52563157,0.0513973659,0.0561034018,10.15185633
40.60000000,4.50188965,1.54820345,-0.65537875,0.99172913,0.51389610,0.01202911,0.0565963286,0.0558392965,9.25884263
40.80000000,4.56092994,1.73406068,-0.60964591,-0.46590837,0.86772762,0.52700578,0.0609860963,0.0565549131,8.60171797
41.00000000,4.42105289,1.75543892,-0.46744846,-0.46958590,-0.68773378,0.74448920,0.0529319042,0.0562465109,9.28825068
41.20000000,4.48898315,1.60335246,-0.35775075,1.01248783,-0.31280629,0.35322456,0.0522050466,0.0559747366,9.23204553
41.40000000,4.65543082,1.69759892,-0.29172419,0.27049713,1.00934799,0.39470410,0.0610869607,0.0562839800,8.21822167
41.60000000,4.56760853,1.85081887,-0.18885952,-0.91954299,0.18305074,0.60718546,0.0589008619,0.0564652253,8.35399222
41.80000000,4.44569662,1.74470548,-0.06661173,0.06227440,-0.94917070,0.58560565,0.0500733861,0.0566183728,9.18042921
42.00000000,4.58442920,1.65178735,0.04728590,0.91720701,0.28972171,0.56791280,0.0553355731,0.0560956633,8.64233222
42.20000000,4.65267345,1.81056555,0.15632747,-0.40069701,0.91773030,0.49491684,0.0622941286,0.0565141041,8.03586192
42.40000000,4.47887608,1.87604890,0.24086377,-0.95532039,-0.43968011,0.37652501,0.0554843719,0.0561879181,8.73332262
42.60000000,4.42483973,1.70581092,0.33293331,0.53045728,-0.77200117,0.60856424,0.0504042987,0.0566386777,9.37591615
42.80000000,4.56699931,1.71005839,0.47483349,0.40905420,0.77134181,0.69672267,0.0589379589,0.0562567248,8.62025048
43.00000000,4.49616206,1.87432501,0.56901280,-1.00657406,0.43503509,0.21275683,0.0600009856,0.0560412102,8.64690566
43.20000000,4.31486113,1.79687751,0.59505312,-0.34587226,-1.03611681,0.23353920,0.0519443876,0.0565670781,9.78574118
43.40000000,4.39498096,1.66045749,0.70968924,0.73793239,0.10462029,0.83198977,0.0547538538,0.0563316003,9.62893890
