t,x,y,z,vx,vy,vz,mu,mu_avg,Bmag
43.20000000,4.31130846,1.79990958,0.60423081,-0.37036882,-1.03218861,0.21774661,0.0521484356,0.0566052238,9.79855568
43.40000000,4.38861991,1.66041504,0.71698812,0.74131884,0.08302996,0.83279792,0.0547718024,0.0564657317,9.66507199
43.60000000,4.41810146,1.80413691,0.84835823,-0.63451915,0.87496981,0.28603015,0.0604280131,0.0562687612,9.17591522
43.80000000,4.22510074,1.82753393,0.83611154,-0.77585402,-0.78715018,-0.16865676,0.0544305242,0.0561221743,10.22080819
44.00000000,4.24288082,1.64821848,0.89136143,0.74076383,-0.33373008,0.76804503,0.0536294669,0.0564355480,10.56233725
44.20000000,4.30675088,1.75809229,1.03286011,-0.44553128,0.97887491,0.30545992,0.0595891992,0.0562222209,9.87253064
44.40000000,4.13040432,1.81253546,0.99242390,-0.76366205,-0.70396679,-0.41382485,0.0549240743,0.0560165964,10.83106447
44.60000000,4.15566836,1.63467766,1.01760297,0.78578979,-0.30649902,0.73388877,0.0541020413,0.0562609097,11.15231028
44.80000000,4.21435953,1.75725076,1.14261009,-0.51185373,0.98799523,0.10895484,0.0590992676,0.0561705599,10.40308430
45.00000000,4.05316626,1.78584348,1.06015517,-0.47902189,-0.87132224,-0.51120989,0.0543140779,0.0560715305,11.41441651
45.20000000,4.13283700,1.63157433,1.09293187,0.83338286,0.06817225,0.74217621,0.0551987280,0.0560999235,11.29639283
45.40000000,4.15968283,1.79295063,1.17435050,-0.67876502,0.85092248,-0.25536045,0.0587309589,0.0561503249,10.64172613
45.60000000,4.02886307,1.76186529,1.05410697,-0.01970013,-1.03398963,-0.42482623,0.0534438927,0.0561346196,11.66403981
45.80000000,4.16559891,1.66168943,1.10613399,0.76103933,0.52592558,0.62787053,0.0564373676,0.0560214331,10.98425479
46.00000000,4.15485185,1.84513684,1.12665567,-0.75889675,0.58872114,-0.57226141,0.0583117130,0.0561815847,10.54393071
46.20000000,4.06574243,1.76412722,0.98994710,0.36054937,-1.00993873,-0.31627186,0.0528048876,0.0561378438,11.41382382
46.40000000,4.23587274,1.71716202,1.03706834,0.69565933,0.77411047,0.40842508,0.0573132974,0.0560082376,10.40183641
46.60000000,4.21185579,1.90405468,1.01307734,-0.74432844,0.46069130,-0.69551324,0.0583312461,0.0562776801,10.06590431
46.80000000,4.13709162,1.81375407,0.86594291,0.42855893,-0.95060897,-0.40333584,0.0522034397,0.0561461808,10.80989530
47.00000000,4.32133909,1.77067998,0.87517936,0.82484796,0.72531330,0.20867784,0.0572945450,0.0559681487,9.78589341
47.20000000,4.32840248,1.96333674,0.84054710,-0.66416189,0.64577562,-0.62598947,0.0595805079,0.0564614451,9.28921690
47.40000000,4.21857773,1.91741239,0.68558181,0.04720017,-0.90426722,-0.65579944,0.0519408637,0.0562603691,10.03652262
47.60000000,4.37449103,1.81521450,0.62734612,1.07978625,0.28706665,-0.04067391,0.0552413796,0.0559049135,9.40466007
47.80000000,4.46997342,1.98792559,0.59279080,-0.29066656,0.99133644,-0.42751021,0.0614378634,0.0565490096,8.53591073
48.00000000,4.33182731,2.05341534,0.46151178,-0.65899553,-0.48153604,-0.76409941,0.0547273068,0.0563873935,9.07467725
48.20000000,4.35195717,1.89773873,0.33758175,0.87488042,-0.54673838,-0.43088440,0.0510483843,0.0562445640,9.34348979
48.40000000,4.53363449,1.94976937,0.26592549,0.49465071,0.92962644,-0.37565322,0.0599400271,0.0562199862,8.31945907
48.60000000,4.48233492,2.12338652,0.17036910,-0.86281041,0.42503878,-0.57000018,0.0606652812,0.0566513834,8.19583059
48.80000000,4.33157752,2.05602163,0.05162802,-0.23066247,-0.92315044,-0.58701624,0.0511628587,0.0566480012,9.07188451
49.00000000,4.43482497,1.92671358,-0.06441755,0.95069294,0.01653956,-0.58814059,0.0533962345,0.0563024977,8.84577828
49.20000000,4.53913672,2.05917127,-0.17935366,-0.17217680,0.97096452,-0.52686148,0.0620696975,0.0565619287,8.07545302
49.40000000,4.38535037,2.16229653,-0.26611228,-1.04179071,-0.19811819,-0.35414865,0.0575508059,0.0562476989,8.55472099
49.60000000,4.28636799,2.00637846,-0.34628793,0.29845156,-0.93581940,-0.53401188,0.0502989960,0.0569124791,9.43267263
49.80000000,4.42458543,1.96171368,-0.48435371,0.58646708,0.58826954,-0.74832833,0.0573433724,0.0563973278,8.81752009
50.00000000,4.39291069,2.12783316,-0.59472662,-0.88716551,0.61922093,-0.28196236,0.0609386831,0.0563264703,8.59345523
50.20000000,4.19845405,2.09008906,-0.61763736,-0.57442326,-0.95131333,-0.12264108,0.0531797147,0.0564094118,9.68565872
50.40000000,4.24792639,1.92550268,-0.70978545,0.76940229,-0.16248232,-0.79474498,0.0535233108,0.0565488226,9.84213854
50.60000000,4.30645688,2.04444578,-0.85451747,-0.46904655,0.92635867,-0.41455388,0.0603572379,0.0563175009,9.20492884
50.80000000,4.11965199,2.10095356,-0.85479746,-0.90811728,-0.61230884,0.22450138,0.0554638499,0.0559865095,10.07987596
51.00000000,4.10724470,1.91511111,-0.88343678,0.70600714,-0.56116134,-0.66079637,0.0528975549,0.0564912666,10.70341461
51.20000000,4.19358839,1.99252056,-1.03306720,-0.28233297,0.98082821,-0.45635960,0.0593329469,0.0562385227,9.92888849
51.40000000,4.02544621,2.07665253,-1.01104671,-0.88020180,-0.51484258,0.45845597,0.0557638440,0.0559461972,10.69224469
51.60000000,4.02392323,1.89524155,-1.00721971,0.76988540,-0.52642738,-0.61656358,0.0534785046,0.0563055902,11.28783535
51.80000000,4.10558785,1.98866033,-1.14271360,-0.37050420,1.01786435,-0.27690932,0.0590008944,0.0561816244,10.43132021
52.00000000,3.94542005,2.04964593,-1.07597436,-0.62420317,-0.70779291,0.59949944,0.0549945511,0.0560126019,11.28090867
52.20000000,4.00386043,1.88303785,-1.07805607,0.87960697,-0.15613347,-0.67224541,0.0544988058,0.0561195228,11.44363312
52.40000000,4.05629768,2.02572846,-1.17820964,-0.57807228,0.95304213,0.08685107,0.0589056901,0.0561725979,10.61008504
52.60000000,3.91545625,2.02993854,-1.06409841,-0.19300508,-0.93991251,0.57385841,0.0539132422,0.0560899807,11.55796854
52.80000000,4.03924497,1.90590666,-1.08842120,0.86552541,0.32484067,-0.62876408,0.0556870224,0.0560116360,11.12559632
53.00000000,4.05445466,2.08423688,-1.13375303,-0.70369310,0.75489392,0.43005950,0.0587677401,0.0562095757,10.45503114
53.20000000,3.94608579,2.03731152,-0.99368397,0.17745386,-0.98928062,0.48972846,0.0530483626,0.0561313499,11.34412895
53.40000000,4.10922019,1.96001702,-1.01834772,0.82819740,0.60476616,-0.44536156,0.0564984081,0.0559691222,10.52913783
53.60000000,4.11171900,2.14992048,-1.01940071,-0.70321316,0.65144938,0.57541717,0.0589938732,0.0563201821,9.95110006
53.80000000,4.01405976,2.09351721,-0.86766206,0.22644186,-0.94136425,0.55906833,0.0524528980,0.0561633954,10.73859887
54.00000000,4.18757529,2.01932508,-0.85548156,0.94857184,0.54853762,-0.22207634,0.0562574266,0.0559215588,9.92138052
54.20000000,4.22520609,2.21086773,-0.84060143,-0.57459667,0.81315406,0.50854607,0.0601826180,0.0564766761,9.19742738
54.40000000,4.10005911,2.20350820,-0.68970901,-0.17206074,-0.81244503,0.74855070,0.0527661593,0.0562668446,9.90259056
54.60000000,4.22781638,2.07903676,-0.61013154,1.11216934,0.06826536,0.09175599,0.0539210655,0.0559285716,9.55469251
54.80000000,4.35332589,2.23222384,-0.58226630,-0.11381167,1.05877567,0.34064784,0.0612866450,0.0564446074,8.53532618
55.00000000,4.22531611,2.33369500,-0.46348388,-0.77683253,-0.27232941,0.75654998,0.0563939397,0.0564319057,8.88944506
55.20000000,4.20380668,2.18576992,-0.33005454,0.70214417,-0.71207997,0.49993565,0.0503975539,0.0563709821,9.40064083
55.40000000,4.38930333,2.19847825,-0.25187003,0.67158004,0.81446682,0.36827166,0.0584638311,0.0561083666,8.45249009
55.60000000,4.37309899,2.38135284,-0.16143549,-0.76605778,0.60968572,0.53985068,0.0617123092,0.0567099624,8.09947187
55.80000000,4.20760590,2.35133783,-0.04624458,-0.45988845,-0.83660052,0.58189531,0.0525330720,0.0565352446,8.92995815
56.00000000,4.27374053,2.19968682,0.06977315,0.92022871,-0.22391792,0.59417157,0.0518402680,0.0564328690,9.00500243
56.20000000,4.40358569,2.30180527,0.18876520,0.03384372,0.96753472,0.55922369,0.0612610076,0.0564693378,8.15115172
56.40000000,4.27456013,2.43151028,0.28036106,-1.05986853,0.01510679,0.35559873,0.0591402467,0.0563068356,8.40797308
56.60000000,4.14233356,2.29736129,0.35251198,0.07190805,-1.01590821,0.46125882,0.0506679577,0.0568686038,9.40848065
56.80000000,4.26803609,2.21201220,0.48251117,0.71183901,0.38837593,0.76970731,0.0556943936,0.0564294560,8.99905007
57.00000000,4.27186147,2.37057464,0.60686319,-0.74725384,0.74679438,0.36593690,0.0613247126,0.0564069629,8.56977457
57.20000000,4.07385416,2.36909295,0.63371666,-0.75441846,-0.82349213,0.05209101,0.0544061028,0.0561992667,9.54570526
57.40000000,4.09119850,2.18814189,0.70393863,0.75244508,-0.40464759,0.72117037,0.0525046483,0.0566445414,9.99810966
57.60000000,4.17557660,2.27605818,0.85684283,-0.28901493,0.93484669,0.54086228,0.0599756459,0.0563433939,9.27131902
57.80000000,4.00090737,2.36182271,0.87447390,-1.00898086,-0.41734703,-0.24037274,0.0565135100,0.0559199588,9.93794098
58.00000000,3.95706574,2.17839779,0.87862174,0.63126538,-0.76143358,0.52127045,0.0524251586,0.0565362512,10.80883854
58.20000000,4.06217695,2.21964934,1.02939719,-0.10835768,0.94050642,0.59473209,0.0588487517,0.0562493043,10.01825821
58.40000000,3.90719393,2.32867572,1.03014040,-0.97074719,-0.31249213,-0.45825596,0.0566057094,0.0559216427,10.55531162
58.60000000,3.87731660,2.15194293,0.99996391,0.71793597,-0.72039247,0.46433027,0.0530437133,0.0563343075,11.39203057
58.80000000,3.97948912,2.21250462,1.13882212,-0.21409944,1.00696547,0.43609853,0.0587116368,0.0561760594,10.49164617
59.00000000,3.82500416,2.30222274,1.09320724,-0.75270349,-0.52061290,-0.64218349,0.0557309527,0.0559738409,11.13816569
59.20000000,3.85891079,2.13105501,1.06517688,0.89475684,-0.37085324,0.55846042,0.0538975014,0.0561540520,11.57425704
59.40000000,3.93640784,2.24979252,1.17802944,-0.45639266,1.01698004,0.08635566,0.0589014463,0.0561755054,10.61034424
59.60000000,3.78980109,2.28815319,1.07697370,-0.36303939,-0.80543180,-0.68518756,0.0545226213,0.0560536729,11.42537169
59.80000000,3.89572077,2.14673277,1.07112288,0.94721399,0.11378850,0.58295608,0.0549487161,0.0560167806,11.26750963
60.00000000,3.93806933,2.31336793,1.13713682,-0.62267739,0.88836481,-0.27033462,0.0590443268,0.0562264580,10.39647982
60.20000000,3.81429090,2.30201573,1.00119628,-0.01404127,-0.91832776,-0.63755544,0.0535106479,0.0561126964,11.23522169
60.40000000,3.96439894,2.19924298,0.99916561,0.94133239,0.41385484,0.43888207,0.0556419016,0.0559490590,10.66696784
60.60000000,3.99530769,2.38499664,1.02218726,-0.63226221,0.81285879,-0.43532178,0.0594464134,0.0563286319,9.86692359
60.80000000,3.87931835,2.36493271,0.87307015,0.01677698,-0.87905943,-0.69063234,0.0529944829,0.0561669309,10.62407450
61.00000000,4.03511023,2.26462878,0.83596678,1.04353009,0.35024185,0.19589684,0.0551862928,0.0559080321,10.06477126
61.20000000,4.10397050,2.44760871,0.83693524,-0.45566450,0.94644478,-0.38289960,0.0604794851,0.0564435509,9.14183618
61.40000000,3.97030857,2.47914266,0.69584928,-0.37473815,-0.67452601,-0.80906486,0.0538911695,0.0562680376,9.73775451
61.60000000,4.06414304,2.34035000,0.59507699,1.09448595,-0.15208941,-0.17020367,0.0527347105,0.0559979240,9.68742775
61.80000000,4.21574169,2.46747679,0.56908108,0.07627379,1.08361380,-0.26450596,0.0607475621,0.0563128106,8.57510874
62.00000000,4.10488187,2.60039949,0.46433113,-0.84835633,-0.05190875,-0.72635872,0.0580302375,0.0565173376,8.71348248
62.20000000,4.04407158,2.46930364,0.32486326,0.48946740,-0.82982830,-0.56728002,0.0502599615,0.0564644858,9.39917681
62.40000000,4.22380975,2.44224140,0.23819207,0.82247731,0.65846472,-0.37410595,0.0567822700,0.0560453134,8.60968610
62.60000000,4.24417794,2.62616737,0.15120300,-0.63363016,0.76569153,-0.51208326,0.0623080712,0.0567078195,8.04347114
62.80000000,4.07294187,2.63481386,0.04011459,-0.65698400,-0.70164861,-0.57101770,0.0542206999,0.0564382860,8.76065671
63.00000000,4.09783348,2.47024028,-0.07462566,0.83147081,-0.45509801,-0.59290983,0.0506730957,0.0565914063,9.12868289
63.20000000,4.24621772,2.53607537,-0.19669097,0.23886054,0.91782356,-0.59206884,0.0600321767,0.0563814538,8.26528177
63.40000000,4.14723068,2.68592829,-0.29467816,-1.03114518,0.22142076,-0.37109627,0.0604757296,0.0564016938,8.28957799
63.60000000,3.98826576,2.58028984,-0.36123630,-0.16354131,-1.03490695,-0.39015613,0.0515135600,0.0567260508,9.32885861
63.80000000,4.09303379,2.45863867,-0.47988662,0.79814856,0.16106845,-0.76616956,0.0540783152,0.0565067998,9.18398435
64.00000000,4.13147365,2.60141050,-0.61610428,-0.58203418,0.83734402,-0.45835703,0.0613200287,0.0564447978,8.58667451
64.20000000,3.93738467,2.63495417,-0.65165582,-0.90240198,-0.65995875,-0.01118355,0.0557271873,0.0560492423,9.39406406
64.40000000,3.91998100,2.44704157,-0.70047510,0.68828721,-0.62911183,-0.61682979,0.0518069184,0.0567309328,10.11892479
64.60000000,4.02574243,2.49905824,-0.85549429,-0.09897542,0.89985020,-0.65610475,0.0593027997,0.0563405723,9.37286909
64.80000000,3.86880457,2.60898231,-0.89403478,-1.07577924,-0.21403939,0.21653204,0.0575139944,0.0559147318,9.80655746
65.00000000,3.79363592,2.43632566,-0.87764958,0.51786577,-0.92315444,-0.36000125,0.0522425490,0.0565498319,10.86973658
65.20000000,3.91280549,2.43944292,-1.02228824,0.07240744,0.85958935,-0.71124066,0.0581648289,0.0562400525,10.13737506
65.40000000,3.77576770,2.56764539,-1.04860764,-1.03260763,-0.10788384,0.41482831,0.0574002154,0.0559366664,10.43008480
65.60000000,3.71699757,2.40314282,-0.99655242,0.62924940,-0.87819428,-0.28778458,0.0528256617,0.0563521656,11.45643871
65.80000000,3.83623596,2.42868243,-1.13125955,-0.04519882,0.95666733,-0.57684023,0.0582471064,0.0561670290,10.58198852
66.00000000,3.69221544,2.54241212,-1.11077844,-0.86014644,-0.32088532,0.63810710,0.0564771400,0.0559681843,10.99656445
66.20000000,3.69899132,2.37433265,-1.05522870,0.87435943,-0.56523712,-0.40743410,0.0534361173,0.0561822358,11.67792863
66.40000000,3.80008034,2.46501377,-1.17381614,-0.31475490,1.04223647,-0.25430778,0.0587185613,0.0561607293,10.64248007
66.60000000,3.65240833,2.53496583,-1.09178851,-0.52333855,-0.64032706,0.75239483,0.0552300090,0.0560278054,11.27664697
66.80000000,3.73584329,2.38326340,-1.05531414,0.99930972,-0.09736282,-0.49183385,0.0542686578,0.0560363091,11.39952129
67.00000000,3.80567734,2.53233525,-1.13650406,-0.51624432,0.98636821,0.10280821,0.0591267824,0.0562206790,10.37025252
67.20000000,3.67106018,2.55638109,-1.01173430,-0.20570901,-0.80368993,0.74951068,0.0541613211,0.0560991001,11.09593378
67.40000000,3.80218067,2.43418407,-0.98062685,1.02738141,0.20993782,-0.38783181,0.0547944213,0.0559529136,10.80518676
67.60000000,3.86248328,2.60904079,-1.02104575,-0.53253779,0.94095037,0.28463286,0.0596630969,0.0563163987,9.81637600
67.80000000,3.73354468,2.62596773,-0.88137032,-0.19008451,-0.76978183,0.78822825,0.0537907045,0.0561661233,10.47606424
68.00000000,3.86502470,2.50594910,-0.81773502,1.10154518,0.13972350,-0.13067337,0.0541495530,0.0559250249,10.20391808
68.20000000,3.96448651,2.67339903,-0.82947237,-0.31075640,1.04258353,0.25777898,0.0604576857,0.0563690082,9.12418063
68.40000000,3.82942029,2.74239158,-0.70294293,-0.55087133,-0.50116196,0.83389294,0.0552131648,0.0562976480,9.55662020
68.60000000,3.88525585,2.59803235,-0.58290791,1.02328513,-0.36053052,0.27000971,0.0517849007,0.0560887055,9.78752172
68.80000000,4.05738185,2.69370258,-0.55375353,0.27260062,1.06484218,0.20445045,0.0598605661,0.0561782253,8.65293980
69.00000000,3.96985161,2.85241381,-0.46339070,-0.87301334,0.16842692,0.67784957,0.0594959263,0.0566021819,8.55875146
69.20000000,3.87425331,2.74595138,-0.32170299,0.25095581,-0.89145045,0.62636829,0.0506658928,0.0565041662,9.33793009
69.40000000,4.03849899,2.68107822,-0.22538104,0.93707875,0.46675194,0.39246146,0.0550236468,0.0560433172,8.77924529
69.60000000,4.09525392,2.85762933,-0.13993943,-0.47166896,0.88783854,0.48915344,0.0624135016,0.0566347405,8.03024825
69.80000000,3.92710117,2.90428008,-0.03299533,-0.81240147,-0.52979750,0.55616402,0.0560631211,0.0564019596,8.58177591
70.00000000,3.90927305,2.73690836,0.07936958,0.68754314,-0.66048666,0.58398781,0.0500152417,0.0567330883,9.20168056
70.20000000,4.06778143,2.76224244,0.20306604,0.43394567,0.82147416,0.62198981,0.0584720335,0.0563138528,8.41196042
70.40000000,4.00282771,2.92490965,0.30850423,-0.95944891,0.41193680,0.39970717,0.0614624566,0.0565007092,8.20669249
70.60000000,3.82473453,2.85253797,0.37240218,-0.39224143,-0.99445032,0.32743730,0.0527387318,0.0565339564,9.20523549
70.80000000,3.90124363,2.70119049,0.47735498,0.83749267,-0.08243628,0.73607761,0.0526464183,0.0566199752,9.35686248
71.00000000,3.97186949,2.82041170,0.62220238,-0.39654587,0.88732269,0.55263893,0.0609184351,0.0564430107,8.64393895
71.20000000,3.78885548,2.88606835,0.67051114,-1.01313569,-0.47281196,0.00221124,0.0570462524,0.0559797984,9.24521831
71.40000000,3.73590184,2.70059027,0.70023464,0.57816485,-0.82201974,0.48990704,0.0514851379,0.0567696361,10.19325899
71.60000000,3.85736533,2.71354093,0.85088824,0.09555138,0.82214776,0.75162687,0.0583809678,0.0563427873,9.50556472
71.80000000,3.72330442,2.84158386,0.91241606,-1.10703370,-0.01294949,-0.15591237,0.0584053281,0.0559655588,9.69509942
72.00000000,3.61827703,2.68696583,0.88093990,0.37005240,-1.03779442,0.18985235,0.0523508890,0.0565043000,10.88164286
72.20000000,3.74587594,2.65181786,1.01240845,0.25472075,0.74118791,0.79734420,0.0573253800,0.0562380262,10.28125955
72.40000000,3.63128930,2.79286662,1.06542595,-1.06373245,0.08941994,-0.33238126,0.0581016761,0.0559832547,10.32452125
72.60000000,3.54420241,2.64706535,0.99741464,0.50558307,-0.99217050,0.09991708,0.0528332747,0.0563286748,11.47609638
72.80000000,3.67607785,2.63705341,1.12057035,0.13241956,0.86962300,0.69008757,0.0576346021,0.0561511597,10.69884477
73.00000000,3.54732233,2.76931941,1.12762378,-0.94270195,-0.11892530,-0.58921114,0.0571879515,0.0559889037,10.86526372
73.20000000,3.52527331,2.61141106,1.04895538,0.81560439,-0.72960543,0.22905317,0.0531459791,0.0562089752,11.74585858
73.40000000,3.64742014,2.67126287,1.16580231,-0.15511154,1.02961287,0.40723177,0.0583677663,0.0561331919,10.70523614
73.60000000,3.50373028,2.76909477,1.10749028,-0.66779231,-0.45514502,-0.77259070,0.0559868161,0.0560257014,11.12244783
73.80000000,3.56064870,2.61441931,1.04199978,1.01548490,-0.29837856,0.36022301,0.0536915070,0.0560689064,11.51074757
74.00000000,3.65728178,2.74099039,1.13178522,-0.38546009,1.04761752,0.06259404,0.0590125626,0.0561938316,10.37701061
74.20000000,3.51700146,2.79877069,1.02433685,-0.38930734,-0.65433592,-0.81870890,0.0549524912,0.0560912400,10.93713687
74.40000000,3.62358645,2.66401849,0.96382797,1.07861971,0.00268083,0.29423169,0.0540090120,0.0559807986,10.93227118
74.60000000,3.71314681,2.82188437,1.01583334,-0.40577395,1.03327572,-0.13299904,0.0596347764,0.0562761191,9.80093359
74.80000000,3.57725722,2.87481352,0.89154741,-0.38424471,-0.62243158,-0.84553823,0.0547769680,0.0561749020,10.30681661
75.00000000,3.67868085,2.74245197,0.80182313,1.11529204,-0.07222150,0.03012790,0.0532196835,0.0559740869,10.32533465
75.20000000,3.80665558,2.88814014,0.81838961,-0.14404108,1.09963533,-0.14161312,0.0601250333,0.0562763239,9.14458220
75.40000000,3.67731761,2.99164873,0.70988948,-0.69290245,-0.30401591,-0.82307988,0.0566111995,0.0563547298,9.37367313
75.60000000,3.69308928,2.85066199,0.57410665,0.89911277,-0.54325336,-0.38271657,0.0511670124,0.0561907922,9.84174609
75.80000000,3.87865147,2.91096360,0.53695233,0.46710580,1.00231365,-0.16486201,0.0586864439,0.0560576477,8.76437805
76.00000000,3.81961234,3.08891334,0.46018996,-0.85224536,0.37913519,-0.61638812,0.0606749503,0.0566600152,8.43420745
76.20000000,3.69549158,3.01319880,0.32006455,0.00300134,-0.89375991,-0.67170245,0.0515858967,0.0564753340,9.22363556
76.40000000,3.83507543,2.91489153,0.21384371,1.00548392,0.24745216,-0.42162716,0.0533319336,0.0561068121,8.94621983
76.60000000,3.92623880,3.07569197,0.12799598,-0.28669071,0.97171735,-0.47283590,0.0620235097,0.0565266731,8.06025387
76.80000000,3.76946499,3.15794349,0.02476279,-0.92072643,-0.33337103,-0.53956145,0.0578944837,0.0564382460,8.40961011
77.00000000,3.71012237,2.99780107,-0.08442082,0.49707575,-0.82476595,-0.56804646,0.0499346855,0.0567988581,9.21458285
77.20000000,3.86932614,2.98060663,-0.20797981,0.60920476,0.67991884,-0.64543001,0.0567017465,0.0562955593,8.58237480
77.40000000,3.84100391,3.14806478,-0.32130584,-0.84927112,0.57924853,-0.43955620,0.0620311757,0.0565615248,8.16379667
77.60000000,3.65198719,3.11165453,-0.38571624,-0.60043438,-0.90099756,-0.27871474,0.0542208084,0.0563275223,9.05327270
77.80000000,3.69456449,2.93895826,-0.47582826,0.82414719,-0.32825577,-0.68046272,0.0515368853,0.0567468471,9.50132727
78.00000000,3.79332909,3.02775457,-0.62513395,-0.19640120,0.89420269,-0.64173833,0.0601410026,0.0564267749,8.73957206
78.20000000,3.62806538,3.12119574,-0.68929215,-1.08371087,-0.27377254,-0.02488590,0.0582741170,0.0559973581,9.11146590
78.40000000,3.54058825,2.94690417,-0.70377577,0.42712590,-0.97169825,-0.35123488,0.0515521950,0.0567323597,10.21464482
78.60000000,3.67101409,2.91957781,-0.84368471,0.28778268,0.70402900,-0.81946583,0.0572748600,0.0563421545,9.66334248
78.80000000,3.56439769,3.05904920,-0.92866260,-1.10210525,0.17697651,0.06358695,0.0591341582,0.0560473939,9.61063085
79.00000000,3.43227880,2.92830642,-0.88855641,0.19477005,-1.10066330,-0.02459428,0.0527257577,0.0564117974,10.84532594
79.20000000,3.56193956,2.85661341,-1.00062701,0.43191724,0.58988126,-0.84586497,0.0563889261,0.0562429537,10.44304297
79.40000000,3.47387922,3.00386821,-1.07970493,-1.06258362,0.27157715,0.21716780,0.0586694693,0.0560529978,10.24464504
79.60000000,3.36020238,2.88187463,-1.00265140,0.35125222,-1.05800190,0.08516933,0.0530574875,0.0562867996,11.45037148
79.80000000,3.49937533,2.83741425,-1.10749840,0.31351397,0.74969972,-0.76789275,0.0569121378,0.0561369269,10.83713259
80.00000000,3.39056074,2.98228845,-1.14275604,-0.99706831,0.07634330,0.50002645,0.0578213696,0.0560296224,10.75181320
80.20000000,3.33905987,2.84070897,-1.04684299,0.71800974,-0.85626055,-0.03577480,0.0530460533,0.0562076629,11.77205817
80.40000000,3.47859596,2.86838541,-1.15443883,0.01934123,0.98104737,-0.53588424,0.0578695908,0.0561048103,10.79604382
80.60000000,3.34415396,2.98952150,-1.12299775,-0.79084033,-0.26016832,0.74624658,0.0567420582,0.0560437670,10.97270523
80.80000000,3.37138271,2.83895844,-1.03203363,0.99078603,-0.47935182,-0.19637931,0.0532575913,0.0561031041,11.59103271
81.00000000,3.49292591,2.93920151,-1.12314584,-0.23235465,1.07206244,-0.21608654,0.0587107103,0.0561511320,10.41613569
81.20000000,3.35261635,3.02780620,-1.03791677,-0.55709532,-0.48039076,0.84194387,0.0558238624,0.0561018359,10.77030793
81.40000000,3.42988925,2.88775061,-0.94977325,1.08821377,-0.19757474,-0.16356947,0.0533393347,0.0560164672,11.03624635
81.60000000,3.54725812,3.02340154,-1.00665799,-0.25460450,1.08861165,-0.01005866,0.0593679000,0.0562088269,9.82064255
81.80000000,3.41081721,3.10993341,-0.90246654,-0.55695063,-0.44737960,0.86003339,0.0558697136,0.0562058396,10.12929816
82.00000000,3.47769694,2.97309120,-0.78911278,1.07947747,-0.27383671,0.09870060,0.0524704209,0.0560339695,10.41560103
82.20000000,3.63051652,3.09177718,-0.80410255,0.03929798,1.11654469,0.04223242,0.0595079562,0.0561644519,9.20153204
82.40000000,3.51380423,3.22562817,-0.71564809,-0.79572646,-0.09443380,0.77968046,0.0579622247,0.0564290102,9.20176375
82.60000000,3.48960674,3.09653047,-0.56885005,0.72720090,-0.68774388,0.49818387,0.0509566832,0.0562732818,9.84151668
82.80000000,3.68023766,3.11935519,-0.51945508,0.65051395,0.89702842,0.14890118,0.0573040803,0.0559710391,8.90246225
83.00000000,3.65365382,3.30931401,-0.45446776,-0.78886525,0.57239426,0.54777403,0.0614817547,0.0566721597,8.34601352
83.20000000,3.50852204,3.26856106,-0.31929635,-0.23798534,-0.83900554,0.69959463,0.0529322772,0.0564454963,9.06932813
83.40000000,3.61557919,3.14337979,-0.20386675,1.01944099,0.01202297,0.45890682,0.0518575817,0.0562251070,9.09346692
83.60000000,3.73728137,3.28045593,-0.11577145,-0.08576403,1.01350997,0.46415732,0.0611661189,0.0563893917,8.13202416
83.80000000,3.59939150,3.39438806,-0.01542185,-0.98002715,-0.12419655,0.52356657,0.0595615669,0.0565158776,8.25752108
84.00000000,3.50218327,3.25067498,0.09016699,0.27348525,-0.93615770,0.54663931,0.0504358985,0.0567760531,9.16597977
84.20000000,3.65222797,3.19145114,0.21168122,0.75398806,0.49711742,0.65907225,0.0548695088,0.0563350025,8.76445590
84.40000000,3.66159769,3.35522221,0.33261568,-0.70547860,0.71711296,0.48790256,0.0621404463,0.0565723480,8.16314317
84.60000000,3.47002462,3.35548079,0.40069075,-0.77743710,-0.76425633,0.24799954,0.0558274222,0.0561880352,8.88989516
84.80000000,3.47505701,3.17086994,0.47615874,0.75595862,-0.56087486,0.60327929,0.0508548154,0.0568598964,9.60246597
85.00000000,3.59630364,3.22369469,0.62511326,0.01184297,0.85655349,0.71845377,0.0590379962,0.0564088843,8.86960541
85.20000000,3.45484041,3.33943502,0.70703726,-1.11297979,-0.07340997,0.07672629,0.0593312960,0.0560729293,9.00239540
85.40000000,3.33557869,3.18391741,0.71131355,0.24373756,-1.07015092,0.21299991,0.0519813652,0.0566278437,10.18279976
85.60000000,3.46745246,3.11718032,0.83475834,0.46955584,0.54949698,0.85297733,0.0560690747,0.0563650947,9.83786586
85.80000000,3.39210598,3.26102387,0.94198040,-1.06096558,0.34851697,0.05373930,0.0596553002,0.0561370404,9.55806191
86.00000000,3.23684322,3.15835871,0.90020501,0.00099243,-1.11128473,-0.12265893,0.0533239681,0.0562842184,10.76660866
86.20000000,3.36173677,3.05356407,0.98796997,0.59596062,0.41173691,0.85164759,0.0554248975,0.0562649453,10.61390647
86.40000000,3.30365448,3.20035718,1.09072973,-1.02810157,0.43253255,-0.07695909,0.0590695793,0.0561103305,10.19467240
86.60000000,3.16624885,3.10576172,1.01202738,0.17284489,-1.07505685,-0.25372696,0.0534743201,0.0562037190,11.38305748
